case_id,run_id,Qjoule_conductor_W,Qcontact_W,Qdielectric_RIP_W,Qscreen_loss_W,Qtotal_W,conductor_volume_m3,contact_volume_m3,rip_volume_m3,conductor_cross_section_area_m2,effective_conductor_resistance_ohm,Qjoule_expected_I2R_W,Qcontact_expected_I2Rc_W,Qjoule_relative_error_pct,Qcontact_relative_error_pct,status,notes
RUN008_CASE_001,SOLID_ONLY_RISK_125_RUN008,11.6163975,0.562500000,2.54518841,0.00000000,14.7240860,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.06513734e-05,11.6163975,0.562500000,-1.52918048e-13,-3.94745964e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_002,SOLID_ONLY_RISK_125_RUN008,20.8556035,1.00000000,2.54518841,0.00000000,24.4007919,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.08556035e-05,20.8556035,1.00000000,5.79183743e-13,-6.66133815e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_003,SOLID_ONLY_RISK_125_RUN008,33.0107023,1.56250000,2.54518841,0.00000000,37.1183907,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.11268495e-05,33.0107023,1.56250000,0.00000000,-8.52651283e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_004,SOLID_ONLY_RISK_125_RUN008,48.3097211,2.25000000,2.54518841,0.00000000,53.1049095,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.14709871e-05,48.3097211,2.25000000,1.61788765e-13,-3.94745964e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_005,SOLID_ONLY_RISK_125_RUN008,67.0335086,3.06250000,2.54518841,0.00000000,72.6411970,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.18884926e-05,67.0335086,3.06250000,-6.35988852e-14,-1.45008722e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_006,SOLID_ONLY_RISK_125_RUN008,11.7938901,0.562500000,2.54518841,0.00000000,14.9015785,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.09669158e-05,11.7938901,0.562500000,-3.01233405e-13,-3.94745964e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_007,SOLID_ONLY_RISK_125_RUN008,21.1715812,1.00000000,2.54518841,0.00000000,24.7167696,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.11715812e-05,21.1715812,1.00000000,-2.85269824e-13,-6.66133815e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_008,SOLID_ONLY_RISK_125_RUN008,33.5094626,1.56250000,2.54518841,0.00000000,37.6171510,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.14460560e-05,33.5094626,1.56250000,1.48429690e-13,-8.52651283e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_009,SOLID_ONLY_RISK_125_RUN008,49.0398374,2.25000000,2.54518841,0.00000000,53.8350258,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.17954833e-05,49.0398374,2.25000000,7.24454620e-14,-3.94745964e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_010,SOLID_ONLY_RISK_125_RUN008,68.0460634,3.06250000,2.54518841,0.00000000,73.6537518,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.22191227e-05,68.0460634,3.06250000,2.08841688e-14,-1.45008722e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_011,SOLID_ONLY_RISK_125_RUN008,11.9707910,0.562500000,2.54518841,0.00000000,15.0784795,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.12814063e-05,11.9707910,0.562500000,2.67103678e-13,-3.94745964e-14,INVALID_CASE,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_012,SOLID_ONLY_RISK_125_RUN008,21.4899364,1.00000000,2.54518841,0.00000000,25.0351249,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.14899364e-05,21.4899364,1.00000000,1.65319878e-13,-6.66133815e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_013,SOLID_ONLY_RISK_125_RUN008,34.0078008,1.56250000,2.54518841,0.00000000,38.1154892,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.17649925e-05,34.0078008,1.56250000,3.34296352e-13,-8.52651283e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_014,SOLID_ONLY_RISK_125_RUN008,49.7685440,2.25000000,2.54518841,0.00000000,54.5637324,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.21193529e-05,49.7685440,2.25000000,1.28492500e-13,-3.94745964e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_015,SOLID_ONLY_RISK_125_RUN008,69.0575154,3.06250000,2.54518841,0.00000000,74.6652038,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.25493928e-05,69.0575154,3.06250000,-1.85204596e-13,-1.45008722e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_016,SOLID_ONLY_RISK_125_RUN008,12.1476890,0.562500000,2.54518841,0.00000000,15.2553774,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.15958916e-05,12.1476890,0.562500000,1.60853025e-13,-3.94745964e-14,INVALID_CASE,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_017,SOLID_ONLY_RISK_125_RUN008,21.8068619,1.00000000,2.54518841,0.00000000,25.3520503,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.18068619e-05,21.8068619,1.00000000,6.35377223e-13,-6.66133815e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_018,SOLID_ONLY_RISK_125_RUN008,34.5064602,1.56250000,2.54518841,0.00000000,38.6141486,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.20841345e-05,34.5064602,1.56250000,-1.85324272e-13,-8.52651283e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_019,SOLID_ONLY_RISK_125_RUN008,50.4882554,2.25000000,2.54518841,0.00000000,55.2834438,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.24392246e-05,50.4882554,2.25000000,-1.12587410e-13,-3.94745964e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_020,SOLID_ONLY_RISK_125_RUN008,70.0676602,3.06250000,2.54518841,0.00000000,75.6753486,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.28792360e-05,70.0676602,3.06250000,-1.01408087e-13,-1.45008722e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_021,SOLID_ONLY_RISK_125_RUN008,12.3245825,0.562500000,2.54518841,0.00000000,15.4322709,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.19103689e-05,12.3245825,0.562500000,1.44131198e-14,-3.94745964e-14,INVALID_CASE,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_022,SOLID_ONLY_RISK_125_RUN008,22.1238799,1.00000000,2.54518841,0.00000000,25.6690684,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.21238799e-05,22.1238799,1.00000000,-1.44524483e-13,-6.66133815e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_023,SOLID_ONLY_RISK_125_RUN008,35.0097990,1.56250000,2.54518841,0.00000000,39.1174874,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.24062714e-05,35.0097990,1.56250000,3.85615238e-13,-8.52651283e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_024,SOLID_ONLY_RISK_125_RUN008,51.2159645,2.25000000,2.54518841,0.00000000,56.0111529,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.27626509e-05,51.2159645,2.25000000,8.32407718e-14,-3.94745964e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_025,SOLID_ONLY_RISK_125_RUN008,71.0765160,3.06250000,2.54518841,0.00000000,76.6842044,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.32086583e-05,71.0765160,3.06250000,2.19931154e-13,-1.45008722e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_026,SOLID_ONLY_RISK_125_RUN008,11.6254965,1.12500000,2.54518841,0.00000000,15.2956849,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.06675494e-05,11.6254965,1.12500000,4.73674926e-13,-3.94745964e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_027,SOLID_ONLY_RISK_125_RUN008,20.8848490,2.00000000,2.54518841,0.00000000,25.4300374,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.08848490e-05,20.8848490,2.00000000,2.72175388e-13,-6.66133815e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_028,SOLID_ONLY_RISK_125_RUN008,33.0831227,3.12500000,2.54518841,0.00000000,38.7533111,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.11731985e-05,33.0831227,3.12500000,2.36252490e-13,-8.52651283e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_029,SOLID_ONLY_RISK_125_RUN008,48.4631393,4.50000000,2.54518841,0.00000000,55.5083277,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.15391730e-05,48.4631393,4.50000000,4.54506768e-13,-3.94745964e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_030,SOLID_ONLY_RISK_125_RUN008,67.3241162,6.12500000,2.54518841,0.00000000,75.9943046,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.19833849e-05,67.3241162,6.12500000,3.58838027e-13,-1.45008722e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_031,SOLID_ONLY_RISK_125_RUN008,11.8030006,1.12500000,2.54518841,0.00000000,15.4731890,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.09831122e-05,11.8030006,1.12500000,-7.22402135e-13,-3.94745964e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_032,SOLID_ONLY_RISK_125_RUN008,21.2007789,2.00000000,2.54518841,0.00000000,25.7459674,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.12007789e-05,21.2007789,2.00000000,-1.17302274e-13,-6.66133815e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_033,SOLID_ONLY_RISK_125_RUN008,33.5819422,3.12500000,2.54518841,0.00000000,39.2521306,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.14924430e-05,33.5819422,3.12500000,2.11584765e-13,-8.52651283e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_034,SOLID_ONLY_RISK_125_RUN008,49.1933356,4.50000000,2.54518841,0.00000000,56.2385240,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.18637047e-05,49.1933356,4.50000000,3.32209287e-13,-3.94745964e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_035,SOLID_ONLY_RISK_125_RUN008,68.3367451,6.12500000,2.54518841,0.00000000,77.0069335,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.23140392e-05,68.3367451,6.12500000,-5.19883362e-13,-1.45008722e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_036,SOLID_ONLY_RISK_125_RUN008,11.9798997,1.12500000,2.54518841,0.00000000,15.6500881,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.12975994e-05,11.9798997,1.12500000,-2.37244970e-13,-3.94745964e-14,INVALID_CASE,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_037,SOLID_ONLY_RISK_125_RUN008,21.5191296,2.00000000,2.54518841,0.00000000,26.0643180,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.15191296e-05,21.5191296,2.00000000,-2.31133845e-13,-6.66133815e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_038,SOLID_ONLY_RISK_125_RUN008,34.0803009,3.12500000,2.54518841,0.00000000,39.7504893,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.18113926e-05,34.0803009,3.12500000,2.71037970e-13,-8.52651283e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_039,SOLID_ONLY_RISK_125_RUN008,49.9221287,4.50000000,2.54518841,0.00000000,56.9673171,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.21876127e-05,49.9221287,4.50000000,-1.13864173e-13,-3.94745964e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_040,SOLID_ONLY_RISK_125_RUN008,69.3482897,6.12500000,2.54518841,0.00000000,78.0184781,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.26443395e-05,69.3482897,6.12500000,-1.63936037e-13,-1.45008722e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_041,SOLID_ONLY_RISK_125_RUN008,12.1567973,1.12500000,2.54518841,0.00000000,15.8269857,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.16120841e-05,12.1567973,1.12500000,4.23749341e-13,-3.94745964e-14,INVALID_CASE,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_042,SOLID_ONLY_RISK_125_RUN008,21.8360243,2.00000000,2.54518841,0.00000000,26.3812127,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.18360243e-05,21.8360243,2.00000000,-1.13889760e-13,-6.66133815e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_043,SOLID_ONLY_RISK_125_RUN008,34.5789217,3.12500000,2.54518841,0.00000000,40.2491101,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.21305099e-05,34.5789217,3.12500000,-4.31517142e-13,-8.52651283e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_044,SOLID_ONLY_RISK_125_RUN008,50.6499321,4.50000000,2.54518841,0.00000000,57.6951205,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.25110809e-05,50.6499321,4.50000000,-1.96399045e-13,-3.94745964e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_045,SOLID_ONLY_RISK_125_RUN008,70.3585408,6.12500000,2.54518841,0.00000000,79.0287292,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.29742174e-05,70.3585408,6.12500000,-1.00988839e-13,-1.45008722e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_046,SOLID_ONLY_RISK_125_RUN008,12.3336909,1.12500000,2.54518841,0.00000000,16.0038793,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.19265617e-05,12.3336909,1.12500000,4.46476747e-13,-3.94745964e-14,INVALID_CASE,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_047,SOLID_ONLY_RISK_125_RUN008,22.1530250,2.00000000,2.54518841,0.00000000,26.6982134,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.21530250e-05,22.1530250,2.00000000,1.28297194e-13,-6.66133815e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_048,SOLID_ONLY_RISK_125_RUN008,35.0823144,3.12500000,2.54518841,0.00000000,40.7525028,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.24526812e-05,35.0823144,3.12500000,-4.25325345e-13,-8.52651283e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_049,SOLID_ONLY_RISK_125_RUN008,51.3691204,4.50000000,2.54518841,0.00000000,58.4143088,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.28307202e-05,51.3691204,4.50000000,-1.93649380e-13,-3.94745964e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_050,SOLID_ONLY_RISK_125_RUN008,71.3675110,6.12500000,2.54518841,0.00000000,80.0376994,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.33036771e-05,71.3675110,6.12500000,-1.39385529e-13,-1.45008722e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_051,SOLID_ONLY_RISK_125_RUN008,11.6528037,2.81250000,2.54518841,0.00000000,17.0104922,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.07160956e-05,11.6528037,2.81250000,-2.74392531e-13,-6.31593543e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_052,SOLID_ONLY_RISK_125_RUN008,20.9725824,5.00000000,2.54518841,0.00000000,28.5177708,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.09725824e-05,20.9725824,5.00000000,2.71036813e-13,-7.10542736e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_053,SOLID_ONLY_RISK_125_RUN008,33.3053306,7.81250000,2.54518841,0.00000000,43.6630190,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.13154116e-05,33.3053306,7.81250000,2.13342046e-14,-7.95807864e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_054,SOLID_ONLY_RISK_125_RUN008,48.9233593,11.2500000,2.54518841,0.00000000,62.7185477,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.17437153e-05,48.9233593,11.2500000,3.63089711e-13,-6.31593543e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_055,SOLID_ONLY_RISK_125_RUN008,68.1984687,15.3125000,2.54518841,0.00000000,86.0561571,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.22688877e-05,68.1984687,15.3125000,-2.50049979e-13,-5.80034886e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_056,SOLID_ONLY_RISK_125_RUN008,11.8303371,2.81250000,2.54518841,0.00000000,17.1880255,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.10317103e-05,11.8303371,2.81250000,4.50458046e-14,-6.31593543e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_057,SOLID_ONLY_RISK_125_RUN008,21.2883922,5.00000000,2.54518841,0.00000000,28.8335806,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.12883922e-05,21.2883922,5.00000000,-8.34425080e-14,-7.10542736e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_058,SOLID_ONLY_RISK_125_RUN008,33.7993672,7.81250000,2.54518841,0.00000000,44.1570556,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.16315950e-05,33.7993672,7.81250000,-1.05111840e-13,-7.95807864e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_059,SOLID_ONLY_RISK_125_RUN008,49.6538022,11.2500000,2.54518841,0.00000000,63.4489906,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.20683565e-05,49.6538022,11.2500000,5.58087507e-13,-6.31593543e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_060,SOLID_ONLY_RISK_125_RUN008,69.2087158,15.3125000,2.54518841,0.00000000,87.0664042,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.25987643e-05,69.2087158,15.3125000,-3.49066627e-13,-5.80034886e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_061,SOLID_ONLY_RISK_125_RUN008,12.0072286,2.81250000,2.54518841,0.00000000,17.3649170,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.13461841e-05,12.0072286,2.81250000,1.47940620e-13,-6.31593543e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_062,SOLID_ONLY_RISK_125_RUN008,21.6067455,5.00000000,2.54518841,0.00000000,29.1519339,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.16067455e-05,21.6067455,5.00000000,-1.80868750e-13,-7.10542736e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_063,SOLID_ONLY_RISK_125_RUN008,34.2977810,7.81250000,2.54518841,0.00000000,44.6554694,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.19505798e-05,34.2977810,7.81250000,6.21506157e-14,-7.95807864e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_064,SOLID_ONLY_RISK_125_RUN008,50.3828476,11.2500000,2.54518841,0.00000000,64.1780360,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.23923767e-05,50.3828476,11.2500000,-8.46172184e-14,-6.31593543e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_065,SOLID_ONLY_RISK_125_RUN008,70.2205473,15.3125000,2.54518841,0.00000000,88.0782357,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.29291583e-05,70.2205473,15.3125000,-2.22612053e-13,-5.80034886e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_066,SOLID_ONLY_RISK_125_RUN008,12.1841240,2.81250000,2.54518841,0.00000000,17.5418124,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.16606649e-05,12.1841240,2.81250000,3.64481853e-13,-6.31593543e-14,INVALID_CASE,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
RUN008_CASE_067,SOLID_ONLY_RISK_125_RUN008,21.9235417,5.00000000,2.54518841,0.00000000,29.4687301,0.00432258016,7.84141526e-05,0.0118960804,0.00196035382,2.19235417e-05,21.9235417,5.00000000,3.24100342e-14,-7.10542736e-14,SOLVED_VALID,"2*pi*r source normalization; Qdielectric_RIP_W uses approximate_Qdielectric_ref; contact expected=I^2*Rc0*Rc_factor"
