case_id,run_id,load_multiplier_pu,current_A,oil_temperature_C,air_temperature_C,contact_resistance_multiplier_pu,voltage_multiplier_pu,tan_delta_multiplier_pu,rip_aging_conductivity_multiplier_pu,pollution_multiplier_pu,source_model,notes
RUN010_CASE_096,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.600000,750.000000,105.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_097,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.800000,1000.00000,105.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_098,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.000000,1250.00000,105.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_099,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.200000,1500.00000,105.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_100,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,105.000000,25.000000,10.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_101,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.600000,750.000000,65.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_102,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.800000,1000.00000,65.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_103,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.000000,1250.00000,65.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_104,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.200000,1500.00000,65.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_105,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,65.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_106,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.600000,750.000000,75.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_107,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.800000,1000.00000,75.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_108,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.000000,1250.00000,75.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_109,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.200000,1500.00000,75.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_110,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,75.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_111,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.600000,750.000000,85.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_112,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.800000,1000.00000,85.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_113,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.000000,1250.00000,85.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_114,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.200000,1500.00000,85.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_115,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,85.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_116,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.600000,750.000000,95.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_117,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.800000,1000.00000,95.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_118,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.000000,1250.00000,95.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_119,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.200000,1500.00000,95.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_120,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,95.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_121,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.600000,750.000000,105.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_122,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,0.800000,1000.00000,105.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_123,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.000000,1250.00000,105.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_124,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.200000,1500.00000,105.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
RUN010_CASE_125,FULL_ELECTROTHERMAL_DIELECTRIC_LOSS_RISK_125_RUN010,1.400000,1750.00000,105.000000,25.000000,20.000000,1.000000,1.000000,1.000000,1.000000,field_coupled_Qdielectric,"full electrostatic field-coupled dielectric loss risk scan; not final SCI result"
