case_id,Qtotal_generated_W,Qremoved_air_W,Qremoved_oil_W,Qremoved_flange_W,Qremoved_total_W,residual_W,residual_percent_Qgenerated,residual_percent_max_energy_scale,heat_balance_status,notes
RUN010_CASE_083,78.2604668,63.2611351,-41.4919121,58.0227215,79.7919445,-1.53147769,-1.95689823,-0.940851150,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_084,101.580461,74.7725562,-32.7705365,61.5429304,103.544950,-1.96448946,-1.93392454,-1.16182841,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_085,130.185460,88.9104944,-22.0885598,65.8595144,132.681449,-2.49598881,-1.91725620,-1.41129086,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_086,45.8741119,53.5759555,-68.7390012,62.0645720,46.9015263,-1.02741437,-2.23963871,-0.557228003,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_087,60.0688032,60.5535161,-63.4061745,64.2111572,61.3584989,-1.28969568,-2.14703077,-0.685385489,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_088,78.7607536,69.7496932,-56.3908970,67.0371954,80.3959917,-1.63523809,-2.07620929,-0.846493855,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_089,102.310705,81.3485120,-47.5636353,70.5966809,104.381558,-2.07085302,-2.02408246,-1.03797563,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_090,131.195794,95.5936248,-36.7532570,74.9609906,133.801358,-2.60556429,-1.98601206,-1.25685738,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_091,46.0507780,59.9424393,-83.7877252,71.0236277,47.1783418,-1.12756373,-2.44852264,-0.525049507,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_092,60.3855150,66.9726940,-78.3899946,73.1942158,61.7769152,-1.39140013,-2.30419519,-0.636630600,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_093,79.2610405,76.2382514,-71.2898818,76.0516694,81.0000389,-1.73899848,-2.19401420,-0.777797663,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
RUN010_CASE_094,103.040949,87.9244678,-62.3567340,79.6504313,105.218165,-2.17721659,-2.11296249,-0.946897370,VALID_STRICT,"RUN008B heat-balance classification retained; negative oil term means heat enters solid from hot oil"
